reporter_iso3,reporter_name,reference_year,gdp_current_usd,population_total,gdp_growth_annual_pct,trade_pct_of_gdp,has_gdp_data,has_population_data,has_gdp_growth_data,has_trade_pct_gdp_data
CAF,Central African Republic,2018,2220979146.0,4878657,3.789443593,49.6602,True,True,True,True
CAF,Central African Republic,2019,2221301351.0,4944703,3.1,50.0658,True,True,True,True
CAF,Central African Republic,2020,2326720900.0,5026628,0.899999997,49.52102,True,True,True,True
CAF,Central African Republic,2021,2516498412.0,5112100,0.982919996,44.15912,True,True,True,True
CAF,Central African Republic,2022,2382618615.0,5098039,0.453901876,45.23357,True,True,True,True
CAF,Central African Republic,2023,2555492086.0,5152421,0.699968401,43.48057021,True,True,True,True
CAF,Central African Republic,2024,2751494281.0,5330690,1.499999998,46.43189998,True,True,True,True
CAN,Canada,2015,1556510000000.0,35704498,0.649971015,66.16483558,True,True,True,True
CAN,Canada,2016,1528000000000.0,36110803,1.03855092,65.36361998,True,True,True,True
CAN,Canada,2017,1649270000000.0,36545075,3.033834918,65.10090879,True,True,True,True
CAN,Canada,2018,1725330000000.0,37072620,2.742963414,66.59982627,True,True,True,True
CAN,Canada,2019,1743730000000.0,37618495,1.908431939,66.17134227,True,True,True,True
CAN,Canada,2020,1655690000000.0,38028638,-5.038233428,61.15668834,True,True,True,True
CAN,Canada,2021,2022380000000.0,38239864,5.95052805,62.24686126,True,True,True,True
CAN,Canada,2022,2200560000000.0,38950132,4.69541985,66.95316207,True,True,True,True
CAN,Canada,2023,2196590000000.0,40049088,1.953085522,66.5745425,True,True,True,True
CAN,Canada,2024,2270080000000.0,41262329,2.046266054,65.12149873,True,True,True,True
CHE,Switzerland,2015,706199000000.0,8282396,1.454503365,116.3700199,True,True,True,True
CHE,Switzerland,2016,698608000000.0,8373338,1.911590942,122.9417352,True,True,True,True
CHE,Switzerland,2017,706660000000.0,8451840,1.420346122,122.9483956,True,True,True,True
CHE,Switzerland,2018,740767000000.0,8514329,3.327432561,123.4998297,True,True,True,True
CHE,Switzerland,2019,736385000000.0,8575280,1.115321872,123.0225098,True,True,True,True
CHE,Switzerland,2020,756096000000.0,8638167,-2.255257943,121.4511006,True,True,True,True
CHE,Switzerland,2021,840710000000.0,8704546,6.176228361,128.0041197,True,True,True,True
CHE,Switzerland,2022,858479000000.0,8777088,3.534302868,136.235871,True,True,True,True
CHE,Switzerland,2023,928435000000.0,8888822,0.825560934,129.7371945,True,True,True,True
CHE,Switzerland,2024,969920000000.0,9005582,1.390333639,130.354516,True,True,True,True
CHI,Channel Islands,2015,10109273770.0,163454,0.374367084,,True,True,True,False
CHI,Channel Islands,2016,9168857222.0,163883,1.213024077,,True,True,True,False
CHI,Channel Islands,2017,9170044517.0,164319,1.806481314,,True,True,True,False
CHI,Channel Islands,2018,10026394044.0,164949,1.122243566,,True,True,True,False
CHI,Channel Islands,2019,10031864649.0,165639,1.573355962,,True,True,True,False
CHI,Channel Islands,2020,9439810769.0,166235,-8.896779266,,True,True,True,False
CHI,Channel Islands,2021,11157540110.0,166741,9.93680137,,True,True,True,False
CHI,Channel Islands,2022,11308272505.0,167215,5.341961404,,True,True,True,False
CHI,Channel Islands,2023,12507320838.0,167691,3.715005904,,True,True,True,False
CHI,Channel Islands,2024,,168126,,,False,True,False,False
CHL,Chile,2015,242450000000.0,18047625,2.1519425,59.34911057,True,True,True,True
CHL,Chile,2016,249345000000.0,18267221,1.753038749,56.05786031,True,True,True,True
CHL,Chile,2017,276154000000.0,18558868,1.357695373,56.02615864,True,True,True,True
CHL,Chile,2018,295858000000.0,18893191,3.990029478,58.1770513,True,True,True,True
CHL,Chile,2019,278308000000.0,19197744,0.644223403,57.60691579,True,True,True,True
CHL,Chile,2020,254104000000.0,19370624,-6.139696941,58.16876939,True,True,True,True
CHL,Chile,2021,315507000000.0,19456334,11.33740324,64.83999248,True,True,True,True
CHL,Chile,2022,301099000000.0,19553036,2.063918643,75.23341975,True,True,True,True
CHL,Chile,2023,335803000000.0,19658835,0.677024832,60.67664447,True,True,True,True
CHL,Chile,2024,329261000000.0,19764771,2.805126371,63.95774653,True,True,True,True
CHN,China,2015,11280800000000.0,1379860000,6.981622556,38.69718484,True,True,True,True
CHN,China,2016,11456000000000.0,1387790000,6.773688687,36.17717069,True,True,True,True
CHN,China,2017,12537600000000.0,1396215000,6.891239166,36.95085262,True,True,True,True
CHN,China,2018,14147800000000.0,1402760000,6.757806142,36.89438439,True,True,True,True
CHN,China,2019,14560200000000.0,1407745000,6.067378063,35.45443503,True,True,True,True
CHN,China,2020,14996400000000.0,1411100000,2.339503852,34.33777847,True,True,True,True
CHN,China,2021,18201700000000.0,1412360000,8.57038415,36.64287896,True,True,True,True
CHN,China,2022,18316800000000.0,1412175000,3.133854384,37.51255568,True,True,True,True
CHN,China,2023,18270400000000.0,1410710000,5.416003345,36.73914969,True,True,True,True
CHN,China,2024,18729700000000.0,1408975000,4.958303788,37.95606014,True,True,True,True
CIV,Cote d'Ivoire,2015,45815005169.0,25246342,7.194949427,52.71536046,True,True,True,True
CIV,Cote d'Ivoire,2016,48407761037.0,25989405,7.17275964,47.56557836,True,True,True,True
CIV,Cote d'Ivoire,2017,52512343997.0,26733372,7.410762426,48.66250747,True,True,True,True
CIV,Cote d'Ivoire,2018,58522477787.0,27464173,4.843146059,46.03750871,True,True,True,True
CIV,Cote d'Ivoire,2019,60382894697.0,28193009,6.721371676,44.66041058,True,True,True,True
CIV,Cote d'Ivoire,2020,63027852805.0,28915449,0.699728593,41.94263182,True,True,True,True
CIV,Cote d'Ivoire,2021,72794636654.0,29639736,7.062537134,45.11403278,True,True,True,True
CIV,Cote d'Ivoire,2022,70922824814.0,30395002,6.399883627,52.86639104,True,True,True,True
CIV,Cote d'Ivoire,2023,80780312569.0,31165654,6.600000452,48.81700391,True,True,True,True
CIV,Cote d'Ivoire,2024,87113179149.0,31934230,6.019534619,51.26498454,True,True,True,True
CMR,Cameroon,2015,32210233020.0,22763414,5.666952987,45.54014683,True,True,True,True
CMR,Cameroon,2016,33814337044.0,23454161,4.535794237,40.63863153,True,True,True,True
CMR,Cameroon,2017,36098547033.0,24128601,3.541176549,39.19902161,True,True,True,True
CMR,Cameroon,2018,39955552190.0,24806383,3.955514239,40.58760288,True,True,True,True
CMR,Cameroon,2019,39667757528.0,25506095,3.475059982,43.37851325,True,True,True,True
CMR,Cameroon,2020,40773241177.0,26210558,0.259932916,33.73883136,True,True,True,True
CMR,Cameroon,2021,45011937347.0,26915758,3.338857472,36.73083472,True,True,True,True
CMR,Cameroon,2022,44347206073.0,27632771,3.736784006,41.28660256,True,True,True,True
CMR,Cameroon,2023,48814501547.0,28372687,3.347562908,37.89033212,True,True,True,True
CMR,Cameroon,2024,53296694320.0,29123744,3.524723081,34.40317859,True,True,True,True
COD,"Congo, Dem. Rep.",2015,40179574490.0,81035531,6.359737562,57.75392362,True,True,True,True
COD,"Congo, Dem. Rep.",2016,38600224214.0,83956415,0.393832798,68.00833429,True,True,True,True
COD,"Congo, Dem. Rep.",2017,37537521566.0,87083398,4.241210473,65.91845253,True,True,True,True
COD,"Congo, Dem. Rep.",2018,46659954092.0,90047644,6.071688706,72.55917391,True,True,True,True
COD,"Congo, Dem. Rep.",2019,46845900350.0,92947442,0.555384295,60.91435237,True,True,True,True
COD,"Congo, Dem. Rep.",2020,46691989749.0,95989998,0.775427992,61.02847077,True,True,True,True
COD,"Congo, Dem. Rep.",2021,59067289574.0,99148932,6.429610056,75.38705239,True,True,True,True
COD,"Congo, Dem. Rep.",2022,70422346142.0,102396968,9.311169441,85.82216919,True,True,True,True
COD,"Congo, Dem. Rep.",2023,69843655425.0,105789731,8.533489832,86.74005818,True,True,True,True
COD,"Congo, Dem. Rep.",2024,75716176105.0,109276265,6.102529444,94.24848706,True,True,True,True
COG,"Congo, Rep.",2015,12434793867.0,5097581,0.415193061,117.3207216,True,True,True,True
COG,"Congo, Rep.",2016,10931328151.0,5222536,-8.685243439,122.2598183,True,True,True,True
COG,"Congo, Rep.",2017,11834473039.0,5351011,-5.594773719,94.61709526,True,True,True,True
COG,"Congo, Rep.",2018,14773900289.0,5483118,-2.304317801,100.5832168,True,True,True,True
COG,"Congo, Rep.",2019,13976637780.0,5616661,1.12447392,91.57575479,True,True,True,True
COG,"Congo, Rep.",2020,11468687464.0,5752791,-6.26777228,69.30662472,True,True,True,True
COG,"Congo, Rep.",2021,14825690211.0,5892183,1.01507037,85.54620316,True,True,True,True
COG,"Congo, Rep.",2022,15817030155.0,6035104,1.475356132,98.16133669,True,True,True,True
COG,"Congo, Rep.",2023,15321055823.0,6182885,1.906864263,96.2103944,True,True,True,True
COG,"Congo, Rep.",2024,15719986077.0,6332961,2.09998918,93.18812208,True,True,True,True
COL,Colombia,2015,293492000000.0,46969940,2.955901375,38.36076412,True,True,True,True
COL,Colombia,2016,282720000000.0,47437512,2.087382502,36.20265298,True,True,True,True
COL,Colombia,2017,311867000000.0,48131078,1.359360868,35.28291494,True,True,True,True
COL,Colombia,2018,334198000000.0,49024465,2.564324283,36.5347528,True,True,True,True
COL,Colombia,2019,323032000000.0,49907985,3.186855392,37.55853398,True,True,True,True
COL,Colombia,2020,270348000000.0,50629997,-7.185914138,34.05557097,True,True,True,True
COL,Colombia,2021,318525000000.0,51188173,10.80119819,40.05914639,True,True,True,True
COL,Colombia,2022,345632000000.0,51737944,7.328277294,48.28265511,True,True,True,True
COL,Colombia,2023,366902000000.0,52321152,0.841819556,40.13331653,True,True,True,True
COL,Colombia,2024,420504000000.0,52886363,1.493307288,36.31799388,True,True,True,True
COM,Comoros,2015,966029600.9,726682,1.147356323,37.80495207,True,True,True,True
COM,Comoros,2016,1012835493.0,741741,3.320446555,37.13287972,True,True,True,True
COM,Comoros,2017,1077439757.0,756669,3.815762875,40.16435892,True,True,True,True
COM,Comoros,2018,1188797449.0,771590,3.642451147,42.99615334,True,True,True,True
COM,Comoros,2019,1195019532.0,786578,1.760780236,42.26807854,True,True,True,True
COM,Comoros,2020,1225039197.0,802163,-0.195556842,33.72993462,True,True,True,True
COM,Comoros,2021,1299039312.0,818174,2.042452383,42.06772365,True,True,True,True
COM,Comoros,2022,1279542249.0,834188,2.453811746,50.38877049,True,True,True,True
COM,Comoros,2023,1465977684.0,850387,3.18661318,44.43986345,True,True,True,True
COM,Comoros,2024,1610082688.0,866628,3.300714985,41.48063529,True,True,True,True
CPV,Cabo Verde,2015,1749857620.0,512394,0.936026508,94.00848702,True,True,True,True
CPV,Cabo Verde,2016,1849789986.0,512554,4.280714827,95.37813986,True,True,True,True
CPV,Cabo Verde,2017,1996741540.0,512893,4.55131481,100.0521339,True,True,True,True
CPV,Cabo Verde,2018,2205099507.0,513415,3.706964583,105.8675241,True,True,True,True
CPV,Cabo Verde,2019,2252177124.0,514104,6.947826341,103.6026565,True,True,True,True
CPV,Cabo Verde,2020,1821565614.0,514679,-20.8052759,78.39345459,True,True,True,True
CPV,Cabo Verde,2021,2051842619.0,516649,7.033530107,77.45505863,True,True,True,True
CPV,Cabo Verde,2022,2247003344.0,519741,15.84367568,96.99413685,True,True,True,True
CPV,Cabo Verde,2023,2504525538.0,522331,4.794761391,95.03249433,True,True,True,True
CPV,Cabo Verde,2024,2713721857.0,524877,6.98888281,96.90225616,True,True,True,True
CRI,Costa Rica,2015,56441920888.0,4818038,3.65208093,60.75356215,True,True,True,True
CRI,Costa Rica,2016,58847019588.0,4866998,4.204323208,62.17847829,True,True,True,True
CRI,Costa Rica,2017,60516044661.0,4913177,4.157699147,65.0719537,True,True,True,True
CRI,Costa Rica,2018,62567765946.0,4957818,2.852859598,66.78741379,True,True,True,True
CRI,Costa Rica,2019,64753504730.0,4999553,2.708139129,65.41947325,True,True,True,True
CRI,Costa Rica,2020,62806591555.0,5034320,-4.141593406,59.74635507,True,True,True,True
CRI,Costa Rica,2021,65588938787.0,5059988,8.21817954,70.10369331,True,True,True,True
CRI,Costa Rica,2022,71001226361.0,5081765,5.461194552,79.05239032,True,True,True,True
CRI,Costa Rica,2023,87512637056.0,5105525,4.791877324,71.43803103,True,True,True,True
CRI,Costa Rica,2024,96715644331.0,5129910,4.082924442,69.85337864,True,True,True,True
CUB,Cuba,2015,87132800000.0,11275065,4.438333589,31.61381248,True,True,True,True
CUB,Cuba,2016,91370407900.0,11265612,0.512843096,27.26911324,True,True,True,True
CUB,Cuba,2017,96850649700.0,11247829,1.809791784,26.22243638,True,True,True,True
CUB,Cuba,2018,100050000000.0,11227118,2.247948529,27.08354845,True,True,True,True
CUB,Cuba,2019,103428000000.0,11202846,-0.163087224,22.82089114,True,True,True,True
CUB,Cuba,2020,107352000000.0,11176354,-10.9494359,15.68298681,True,True,True,True
CUB,Cuba,2021,,11122168,1.254487357,80.02377031,False,True,True,True
CUB,Cuba,2022,,11059820,1.774652277,93.86077559,False,True,True,True
CUB,Cuba,2023,,11019931,-1.929371232,120.5338784,False,True,True,True
CUB,Cuba,2024,,10979783,-1.061732732,124.8632389,False,True,True,True
CUW,Curacao,2015,3058779218.0,157980,0.458151544,148.3138159,True,True,True,True
CUW,Curacao,2016,3024690168.0,159664,-1.067708487,139.0529791,True,True,True,True
CUW,Curacao,2017,3033433240.0,160175,-1.276208101,139.8124495,True,True,True,True
CUW,Curacao,2018,3046364804.0,159336,-2.104111331,155.2688588,True,True,True,True
CUW,Curacao,2019,3026124134.0,157441,-3.206132303,,True,True,True,False
CUW,Curacao,2020,2534327598.0,155482,-18.43846961,,True,True,True,False
CUW,Curacao,2021,2739594358.0,153948,4.183710186,,True,True,True,False
CUW,Curacao,2022,3075180838.0,153321,6.906000555,,True,True,True,False
CUW,Curacao,2023,3281419330.0,154654,4.201999298,,True,True,True,False
CUW,Curacao,2024,3561178212.0,155967,5.026900155,,True,True,True,False
CYM,Cayman Islands,2015,4708167233.0,61642,2.833122226,,True,True,True,False
CYM,Cayman Islands,2016,4909322237.0,63100,3.239974339,,True,True,True,False
CYM,Cayman Islands,2017,5166281305.0,64535,3.184045923,117.4365837,True,True,True,True
CYM,Cayman Islands,2018,5530178441.0,65941,4.267267452,117.1171234,True,True,True,True
CYM,Cayman Islands,2019,5941896608.0,67327,3.915635342,114.8385397,True,True,True,True
CYM,Cayman Islands,2020,5655357984.0,68684,-4.954806965,105.4727902,True,True,True,True
CYM,Cayman Islands,2021,6060813808.0,70108,4.869416554,,True,True,True,False
CYM,Cayman Islands,2022,6653516041.0,71591,5.660793669,,True,True,True,False
CYM,Cayman Islands,2023,7308564549.0,73038,5.804369612,,True,True,True,False
CYM,Cayman Islands,2024,7765336505.0,74457,3.756411972,,True,True,True,False
CYP,Cyprus,2015,19909269065.0,1219502,3.418920389,137.2764265,True,True,True,True
CYP,Cyprus,2016,21046452117.0,1237112,6.573590809,139.0220985,True,True,True,True
CYP,Cyprus,2017,22946583376.0,1254275,5.750832366,148.0133556,True,True,True,True
CYP,Cyprus,2018,25754011492.0,1270737,6.271663601,147.6235674,True,True,True,True
CYP,Cyprus,2019,26196660680.0,1286671,5.875595834,150.5061631,True,True,True,True
CYP,Cyprus,2020,25555082267.0,1302247,-3.220630186,160.6687165,True,True,True,True
CYP,Cyprus,2021,30372637513.0,1317309,11.39755908,176.8277368,True,True,True,True
CYP,Cyprus,2022,31218047044.0,1331370,8.738546849,205.7535303,True,True,True,True
CYP,Cyprus,2023,35075440603.0,1344976,3.620453682,190.740958,True,True,True,True
CYP,Cyprus,2024,37634551821.0,1358282,3.940769344,190.4028709,True,True,True,True
CZE,Czechia,2015,189108000000.0,10546059,4.958758489,154.018401,True,True,True,True
CZE,Czechia,2016,198161000000.0,10566332,2.580870139,148.5470047,True,True,True,True
CZE,Czechia,2017,221564000000.0,10594438,5.1735653,147.7508349,True,True,True,True
CZE,Czechia,2018,251992000000.0,10629928,2.830305883,145.1417179,True,True,True,True
CZE,Czechia,2019,256794000000.0,10671870,3.565776581,138.15461,True,True,True,True
CZE,Czechia,2020,251110000000.0,10697858,-5.304879555,128.7804303,True,True,True,True
CZE,Czechia,2021,290973000000.0,10505772,4.029018321,137.3781163,True,True,True,True
CZE,Czechia,2022,301831000000.0,10672118,2.847170658,144.0114941,True,True,True,True
CZE,Czechia,2023,345059000000.0,10864042,0.047580331,131.8925983,True,True,True,True
CZE,Czechia,2024,347083000000.0,10905028,1.251310962,131.4666081,True,True,True,True
DEU,Germany,2015,3425100000000.0,81686611,1.663006023,77.75658157,True,True,True,True
DEU,Germany,2016,3536790000000.0,82348669,2.222222163,76.00599022,True,True,True,True
DEU,Germany,2017,3765350000000.0,82657002,2.797906721,77.45483947,True,True,True,True
DEU,Germany,2018,4055430000000.0,82905782,1.135696046,79.12522605,True,True,True,True
DEU,Germany,2019,3959890000000.0,83092962,0.977734697,79.07324272,True,True,True,True
DEU,Germany,2020,3941400000000.0,83160871,-4.131914432,72.93353271,True,True,True,True
DEU,Germany,2021,4355250000000.0,83196078,3.909999942,79.91953486,True,True,True,True
DEU,Germany,2022,4201020000000.0,83177813,1.809258124,88.78575421,True,True,True,True
DEU,Germany,2023,4562210000000.0,83287273,-0.869647579,81.96254838,True,True,True,True
DEU,Germany,2024,4685590000000.0,83516593,-0.495851897,79.09073059,True,True,True,True
DJI,Djibouti,2015,2424391785.0,1020313,7.308985635,268.3634563,True,True,True,True
DJI,Djibouti,2016,2604955229.0,1037653,7.123432337,213.0719986,True,True,True,True
DJI,Djibouti,2017,2762581334.0,1054841,5.458091517,305.9679664,True,True,True,True
DJI,Djibouti,2018,2913464658.0,1071882,4.774339349,300.3989005,True,True,True,True
DJI,Djibouti,2019,3088851450.0,1088709,5.545080812,320.9392304,True,True,True,True
DJI,Djibouti,2020,3144136197.0,1105188,1.202115173,225.7448713,True,True,True,True
DJI,Djibouti,2021,3392796953.0,1121248,4.407156676,263.4777287,True,True,True,True
DJI,Djibouti,2022,3562814909.0,1137096,5.166537029,302.2854092,True,True,True,True
DJI,Djibouti,2023,3898447007.0,1152944,6.807335294,285.9020438,True,True,True,True
DJI,Djibouti,2024,4152145940.0,1168722,6.980484673,241.2374631,True,True,True,True
DMA,Dominica,2015,583177777.8,70410,-3.373382625,,True,True,True,False
DMA,Dominica,2016,612711111.1,69606,1.447245565,,True,True,True,False
DMA,Dominica,2017,563355555.6,68496,-7.544363755,,True,True,True,False
DMA,Dominica,2018,628244444.4,68174,2.96401061,,True,True,True,False
DMA,Dominica,2019,644259259.3,67880,3.948097579,,True,True,True,False
DMA,Dominica,2020,528944444.4,67573,-15.70640245,,True,True,True,False
DMA,Dominica,2021,562911111.1,67202,5.37983839,,True,True,True,False
DMA,Dominica,2022,623062963.0,66826,10.39680766,,True,True,True,False
DMA,Dominica,2023,659311111.1,66510,3.652210122,,True,True,True,False
DMA,Dominica,2024,688881481.5,66205,2.052738473,,True,True,True,False
DNK,Denmark,2015,301759000000.0,5683483,2.104414564,105.1303625,True,True,True,True
DNK,Denmark,2016,312182000000.0,5728010,3.073045492,101.4527838,True,True,True,True
DNK,Denmark,2017,331611000000.0,5764980,3.056477239,104.2156769,True,True,True,True
DNK,Denmark,2018,355293000000.0,5793636,1.86000749,108.8139855,True,True,True,True
